OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
L,used,down_uncorrelated,5,0.0,2.5,140.0,200.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0275260640118 
L,used,down_uncorrelated,5,0.0,2.5,50.0,70.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.00543016046166 
L,used,down_uncorrelated,5,0.0,2.5,20.0,30.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0120535854313 
L,used,down_uncorrelated,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0579964608383 
L,used,down_uncorrelated,5,0.0,2.5,30.0,50.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.00451791571659 
L,used,up,4,0.0,2.5,20.0,30.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.053769886493682861 
L,used,up,4,0.0,2.5,30.0,50.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.015266244299709797 
L,used,up,4,0.0,2.5,50.0,70.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.033111993223428726 
L,used,up,4,0.0,2.5,70.0,100.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.03585578128695488 
L,used,up,4,0.0,2.5,100.0,140.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.056990727782249451 
L,used,up,4,0.0,2.5,140.0,200.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.16572444140911102 
L,used,up,4,0.0,2.5,200.0,300.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.17787130177021027 
L,used,up,4,0.0,2.5,300.0,600.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.13594286143779755 
L,used,up,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.18480485677719116 
L,used,up,5,0.0,2.5,20.0,30.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.021507954224944115 
L,used,up,5,0.0,2.5,30.0,50.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0061064977198839188 
L,used,up,5,0.0,2.5,50.0,70.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.013244797475636005 
L,used,up,5,0.0,2.5,70.0,100.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.014342312701046467 
L,used,up,5,0.0,2.5,100.0,140.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.02279629185795784 
L,used,up,5,0.0,2.5,140.0,200.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.06628977507352829 
L,used,up,5,0.0,2.5,200.0,300.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.071148522198200226 
L,used,up,5,0.0,2.5,300.0,600.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.054377142339944839 
L,used,up,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.073921941220760345 
L,used,up_correlated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.054928143205 
L,used,up_correlated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0338405549385 
L,used,up_correlated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.172374495814 
L,used,up_correlated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.129589612809 
L,used,up_correlated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.150761614014 
L,used,up_correlated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0302012014972 
L,used,up_correlated,4,0.0,2.5,20.0,30.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0445325157681 
L,used,up_correlated,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.114587963786 
L,used,up_correlated,4,0.0,2.5,30.0,50.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0102706355714 
L,used,up_correlated,5,0.0,2.5,100.0,140.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0219712580494 
L,used,up_correlated,5,0.0,2.5,70.0,100.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0135362221388 
L,used,up_correlated,5,0.0,2.5,200.0,300.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0689497998417 
L,used,up_correlated,5,0.0,2.5,300.0,600.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0518358430056 
L,used,up_correlated,5,0.0,2.5,140.0,200.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0603046439283 
L,used,up_correlated,5,0.0,2.5,50.0,70.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0120804808485 
L,used,up_correlated,5,0.0,2.5,20.0,30.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0178130057316 
L,used,up_correlated,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0458351821647 
L,used,up_correlated,5,0.0,2.5,30.0,50.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.00410825412807 
L,used,up_uncorrelated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0151934899613 
L,used,up_uncorrelated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0118513245315 
L,used,up_uncorrelated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0438774792603 
L,used,up_uncorrelated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))+0.0410730304203 
