OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
M,mujets,down_cjets,4,0.0,2.5,140,200,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.0058969496749341488 
M,mujets,down_cjets,4,0.0,2.5,200,300,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.0021418803371489048 
M,mujets,down_cjets,4,0.0,2.5,300,600,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.0019159032963216305 
M,mujets,down_cjets,4,0.0,2.5,600,1000,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.015477555803954601 
M,mujets,down_cjets,5,0.0,2.5,20,30,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.00045852450421079993 
M,mujets,down_cjets,5,0.0,2.5,30,50,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.0013985986588522792 
M,mujets,down_cjets,5,0.0,2.5,50,70,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.00064018520060926676 
M,mujets,down_cjets,5,0.0,2.5,70,100,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.00054433062905445695 
M,mujets,down_cjets,5,0.0,2.5,100,140,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.0017804657109081745 
M,mujets,down_cjets,5,0.0,2.5,140,200,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.0019656498916447163 
M,mujets,down_cjets,5,0.0,2.5,200,300,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.00071396015118807554 
M,mujets,down_cjets,5,0.0,2.5,300,600,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.00063863443210721016 
M,mujets,down_cjets,5,0.0,2.5,600,1000,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.0051591852679848671 
M,mujets,down_dmux,4,0.0,2.5,20,30,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.00044436316238716245 
M,mujets,down_dmux,4,0.0,2.5,30,50,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.0002085656306007877 
M,mujets,down_dmux,4,0.0,2.5,50,70,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.00020074463100172579 
M,mujets,down_dmux,4,0.0,2.5,70,100,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.00044115405762568116 
M,mujets,down_dmux,4,0.0,2.5,100,140,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.0028690511826425791 
M,mujets,down_dmux,4,0.0,2.5,140,200,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.004801665898412466 
M,mujets,down_dmux,4,0.0,2.5,200,300,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.0028348485939204693 
M,mujets,down_dmux,4,0.0,2.5,300,600,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.0014287278754636645 
M,mujets,down_dmux,4,0.0,2.5,600,1000,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.0013790472876280546 
M,mujets,down_dmux,5,0.0,2.5,20,30,0,1,1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.00014812104927841574 
